Data file for summary page scripts
12,5,2020,2267.40,970,3638,86.92,36,139,263.36,83,439,9.30,1,24,331.30,144,508,16.56,6,29,294.16,132,456,12.26,4,23,300.29,125,558,8.27,1,18,343.71,140,612,14.05,3,29,279.48,132,490,9.29,2,19,401.53,156,648,14.88,2,29,53.58,21,94,2.31,0,5,0.00,0,0,0.00,0,0
13,5,2020,2234.99,1020,3574,88.34,45,134,270.42,109,463,8.70,1,16,328.38,143,524,17.26,6,29,292.89,132,445,12.06,5,21,287.24,123,519,9.20,1,20,326.04,140,561,13.99,4,25,286.75,117,488,9.94,2,18,388.62,170,619,15.07,3,29,54.65,22,94,2.11,0,8,0.00,0,0,0.00,0,0
14,5,2020,2111.47,0,3663,76.73,0,122,258.17,0,459,8.38,0,21,320.79,0,535,14.19,0,27,270.11,0,452,10.75,0,20,275.31,0,533,8.43,0,19,307.89,0,575,11.78,0,24,267.51,0,478,7.68,0,19,358.45,0,630,13.99,0,26,53.24,0,115,1.54,0,6,0.00,0,0,0.00,0,0
15,5,2020,2445.66,1057,3880,92.66,37,139,297.92,121,492,11.11,2,22,351.51,154,530,14.69,4,25,324.91,142,498,12.85,4,22,333.50,131,587,11.15,5,21,349.83,129,556,13.90,1,29,314.06,144,514,11.69,3,22,417.88,172,712,15.31,3,29,56.05,21,90,1.95,0,7,0.00,0,0,0.00,0,0
16,5,2020,2883.89,1361,3956,98.89,58,149,347.91,146,527,11.48,3,20,393.81,190,587,15.76,3,29,364.85,179,542,10.93,4,21,400.89,154,638,10.97,3,21,417.52,170,631,16.13,3,32,388.22,202,555,13.00,3,24,497.87,240,691,17.73,8,28,72.82,30,126,2.90,0,8,0.00,0,0,0.00,0,0
17,5,2020,2893.02,1404,4280,102.37,58,150,360.01,176,555,12.05,5,22,393.46,158,656,16.05,6,29,379.61,191,600,12.01,4,22,400.26,143,605,11.12,2,25,422.38,179,643,17.49,5,34,376.18,198,522,14.05,5,24,497.15,233,756,17.13,6,33,63.97,36,105,2.47,0,8,0.00,0,0,0.00,0,0
18,5,2020,2343.10,1003,3691,87.25,44,134,280.25,107,466,9.41,1,18,326.73,135,510,13.26,4,27,308.95,128,461,11.49,3,23,321.92,120,605,9.65,1,23,331.68,129,559,14.97,3,24,310.11,134,505,11.57,3,19,413.69,186,632,15.25,4,28,49.77,21,85,1.66,0,5,0.00,0,0,0.00,0,0
19,5,2020,2210.68,988,3510,86.88,47,132,264.72,115,436,9.57,1,22,321.03,133,503,14.61,5,27,289.98,108,473,10.15,3,19,297.09,118,563,9.18,2,23,314.18,133,525,15.19,5,30,286.93,148,461,10.70,4,18,385.51,146,629,15.51,7,27,51.24,23,92,1.98,0,6,0.00,0,0,0.00,0,0
20,5,2020,2038.34,0,3426,76.29,0,126,254.05,0,450,8.81,0,22,290.06,0,496,11.04,0,25,265.09,0,444,10.35,0,21,282.33,0,533,8.66,0,19,275.09,0,509,12.90,0,28,268.83,0,470,9.69,0,20,355.71,0,571,13.32,0,26,47.18,0,97,1.52,0,6,0.00,0,0,0.00,0,0
21,5,2020,2220.59,1024,3470,85.74,41,127,268.58,107,467,8.47,1,18,325.88,151,497,14.83,5,30,291.27,126,462,12.10,2,27,293.73,133,528,9.92,3,24,311.90,118,511,13.22,4,24,276.30,134,468,10.61,2,21,399.31,185,594,15.33,6,28,53.63,19,97,1.26,0,5,0.00,0,0,0.00,0,0
22,5,2020,2435.26,1043,3880,91.04,44,139,289.81,115,492,11.62,3,22,345.61,137,524,13.03,2,25,322.00,128,498,11.67,1,22,331.10,121,587,10.58,3,21,337.98,124,556,15.31,4,28,316.56,146,514,11.35,4,22,434.99,181,712,15.57,5,29,57.21,23,99,1.91,0,9,0.00,0,0,0.00,0,0
23,5,2020,2824.91,1382,3903,96.20,49,142,340.30,164,478,11.58,2,24,388.89,182,595,14.20,3,28,356.14,172,529,12.39,5,24,392.69,157,614,11.24,2,25,397.88,172,579,15.95,5,29,373.14,183,504,11.80,3,21,514.78,231,748,17.23,3,36,61.09,29,106,1.82,0,5,0.00,0,0,0.00,0,0
24,5,2020,2926.68,1444,4102,101.02,56,147,350.11,158,507,12.36,3,24,404.53,185,615,14.43,5,26,358.22,164,530,12.17,4,22,412.61,161,596,12.65,2,27,410.59,191,600,17.51,5,32,374.34,195,539,11.60,4,20,544.57,253,778,18.28,8,34,71.71,34,122,2.02,0,6,0.00,0,0,0.00,0,0
25,5,2020,2705.66,1135,4022,97.76,42,146,324.44,125,499,12.73,4,23,364.08,142,607,14.49,5,30,339.56,147,531,12.43,2,25,388.03,141,590,11.58,2,25,374.36,132,573,14.75,3,29,353.83,130,500,10.75,1,19,502.71,226,792,18.67,6,37,58.65,29,113,2.36,0,8,0.00,0,0,0.00,0,0
26,5,2020,2192.97,1009,3446,82.54,45,126,252.19,97,405,10.56,2,19,306.66,129,490,11.33,2,21,276.19,134,409,10.08,2,21,304.68,103,542,9.58,0,23,310.53,128,521,12.98,4,26,282.41,138,472,10.60,3,18,411.33,191,633,16.08,6,29,48.98,14,85,1.34,0,5,0.00,0,0,0.00,0,0
27,5,2020,1902.12,0,3373,71.36,0,123,221.89,0,393,7.61,0,17,269.71,0,459,11.12,0,32,240.79,0,410,9.65,0,24,262.69,0,524,8.26,0,19,271.50,0,517,11.14,0,25,241.90,0,472,8.20,0,20,355.00,0,633,13.94,0,29,38.66,0,87,1.45,0,5,0.00,0,0,0.00,0,0
28,5,2020,2152.56,989,3472,80.88,32,128,246.73,92,441,9.09,2,19,307.28,136,486,12.38,1,24,279.01,132,439,10.66,2,20,282.03,118,511,8.96,1,23,307.13,115,502,13.93,4,27,275.23,120,496,8.31,2,18,406.25,177,651,16.01,5,30,48.90,18,97,1.56,0,6,0.00,0,0,0.00,0,0
29,5,2020,2293.69,1004,3623,80.71,36,118,267.54,88,467,8.41,1,19,342.39,124,554,11.50,3,24,292.02,132,439,11.62,2,23,306.41,123,543,9.76,3,19,308.52,114,521,13.31,3,29,286.32,132,479,9.65,2,21,433.66,197,651,14.87,3,29,56.82,15,93,1.59,0,6,0.00,0,0,0.00,0,0
30,5,2020,2707.69,1281,3745,94.72,42,150,323.23,113,483,10.25,2,21,370.76,154,512,14.74,4,24,328.31,169,472,11.97,2,24,392.86,147,592,10.96,2,22,374.31,156,567,14.96,4,28,346.62,184,504,11.15,2,24,509.22,239,711,18.27,6,33,62.38,32,108,2.42,0,7,0.00,0,0,0.00,0,0
31,5,2020,2823.96,1380,4092,96.97,49,140,341.97,140,519,10.50,4,22,387.98,166,613,13.47,3,25,368.93,156,577,13.19,5,28,386.76,176,584,11.56,3,23,375.64,163,590,15.16,5,31,362.03,215,514,12.05,4,22,535.21,274,757,18.51,4,40,65.44,29,119,2.53,0,8,0.00,0,0,0.00,0,0
1,6,2020,2174.71,1060,3488,82.64,40,124,255.50,97,432,9.16,1,18,304.20,127,490,12.81,2,24,278.23,146,407,10.67,3,23,291.22,120,556,8.46,2,18,291.97,128,505,13.14,4,25,280.98,126,477,10.32,2,20,419.09,213,641,15.99,3,32,53.51,19,96,2.09,0,7,0.00,0,0,0.00,0,0
2,6,2020,2056.24,928,3260,76.29,36,118,234.42,86,400,7.46,0,17,286.31,115,472,12.68,2,23,273.68,128,427,10.55,1,21,270.13,105,493,8.62,2,16,272.29,109,448,11.74,5,25,264.66,121,446,8.83,2,17,405.04,178,645,15.31,6,27,49.71,17,94,1.09,0,6,0.00,0,0,0.00,0,0
3,6,2020,1888.62,0,3427,70.46,0,128,224.90,0,442,7.55,0,18,267.68,0,498,10.78,0,24,246.20,0,436,9.42,0,20,254.47,0,491,7.00,0,16,250.84,0,481,11.06,0,28,237.06,0,457,9.40,0,22,364.63,0,657,13.75,0,28,42.84,0,84,1.50,0,6,0.00,0,0,0.00,0,0
4,6,2020,2234.62,1009,3607,86.28,36,128,260.54,98,458,9.38,2,18,318.09,132,504,12.88,3,25,283.32,142,412,9.61,3,17,296.67,121,519,9.47,2,19,291.60,102,501,13.32,2,25,280.72,139,463,10.32,3,17,452.60,193,692,19.00,5,35,51.09,18,102,2.31,0,9,0.00,0,0,0.00,0,0
5,6,2020,2392.85,1118,3707,83.18,39,129,277.72,103,459,10.76,1,22,334.27,131,525,12.03,4,21,308.78,146,468,10.50,3,23,324.95,147,591,9.64,1,20,312.36,117,497,12.93,4,25,301.48,137,536,9.40,2,17,473.83,229,719,15.81,6,30,59.47,20,110,2.11,0,8,0.00,0,0,0.00,0,0
6,6,2020,2912.13,1445,4048,94.78,54,135,340.00,145,515,10.61,3,23,396.69,202,570,13.84,4,24,364.13,196,520,12.68,5,22,399.38,169,623,10.42,3,21,383.84,148,554,14.25,4,29,375.83,194,558,11.82,4,25,583.59,276,839,18.98,6,40,68.66,33,126,2.19,0,6,0.00,0,0,0.00,0,0
7,6,2020,2938.94,1494,4183,99.70,46,156,340.55,151,497,11.32,4,22,405.30,194,638,15.26,3,32,381.24,201,543,11.64,4,23,388.13,155,588,11.26,2,30,393.11,170,577,14.10,5,28,365.34,198,505,13.64,5,23,591.31,278,855,20.37,7,35,73.97,36,126,2.11,0,7,0.00,0,0,0.00,0,0
8,6,2020,2324.02,1018,3575,85.96,40,132,270.31,104,468,9.86,2,18,329.12,131,477,13.55,4,23,285.23,130,422,9.52,2,21,307.25,102,545,9.60,1,23,304.40,117,505,13.30,2,25,294.48,137,496,9.59,1,21,476.43,233,706,18.83,5,32,56.80,26,98,1.72,0,9,0.00,0,0,0.00,0,0
9,6,2020,2015.37,0,3645,72.90,0,137,227.07,0,429,8.38,0,18,281.48,0,509,11.28,0,24,248.57,0,424,8.77,0,22,273.65,0,552,7.75,0,17,269.60,0,511,10.66,0,25,247.50,0,490,8.52,0,23,424.65,0,750,16.39,0,36,42.86,0,92,1.15,0,5,0.00,0,0,0.00,0,0
10,6,2020,2290.33,1073,3562,83.64,43,121,255.01,91,430,9.28,3,17,319.15,141,510,11.25,2,21,286.06,144,424,10.77,3,20,306.41,125,539,8.99,2,20,297.58,108,503,13.20,6,24,282.04,133,462,8.85,0,20,489.13,244,742,19.49,5,33,54.94,23,98,1.82,0,6,0.00,0,0,0.00,0,0
11,6,2020,2275.84,1070,3602,84.40,40,130,252.57,87,464,9.64,2,20,326.86,157,530,13.45,4,24,280.63,132,437,9.35,2,18,305.80,125,523,8.20,0,19,294.53,115,463,14.13,3,29,277.33,129,484,9.73,2,19,486.30,230,756,18.38,5,31,51.83,27,90,1.52,0,5,0.00,0,0,0.00,0,0
12,6,2020,2154.64,0,3646,79.45,0,144,255.37,0,468,10.24,0,22,302.68,0,500,11.57,0,25,265.26,0,461,10.13,0,22,291.14,0,527,8.77,0,24,277.27,0,475,13.21,0,29,259.17,0,491,8.50,0,24,457.46,0,797,15.98,0,30,46.30,0,79,1.06,0,7,0.00,0,0,0.00,0,0
13,6,2020,2794.23,1394,3903,101.86,56,144,319.45,110,467,12.16,4,21,382.32,188,559,14.77,5,28,350.73,196,465,13.14,5,26,388.84,154,596,12.87,3,25,363.61,138,540,15.66,6,28,334.18,166,503,11.60,4,20,591.74,315,855,19.82,7,36,63.36,30,95,1.85,0,5,0.00,0,0,0.00,0,0
14,6,2020,2820.65,1434,4057,101.93,59,146,331.94,155,506,10.64,2,17,384.32,186,593,14.77,5,28,361.89,200,541,13.15,4,26,388.76,144,565,11.24,3,21,355.65,177,547,15.65,5,26,351.58,193,510,13.30,4,25,580.30,286,834,21.54,10,40,66.20,34,111,1.63,0,5,0.00,0,0,0.00,0,0
15,6,2020,2215.71,1042,3578,85.20,40,130,264.76,85,487,9.17,1,20,297.44,148,454,13.09,2,26,283.43,147,436,10.97,4,22,299.66,128,508,8.52,0,22,286.93,117,505,13.84,2,26,282.88,125,507,9.96,2,21,452.93,214,748,18.34,5,30,47.69,21,83,1.32,0,5,0.00,0,0,0.00,0,0
16,6,2020,2211.76,1078,3472,80.44,37,116,261.46,99,462,8.89,1,18,302.19,137,484,11.19,3,19,284.93,153,435,10.06,2,21,296.66,130,510,9.66,1,19,281.38,121,464,11.75,4,23,272.87,142,473,10.08,3,16,459.00,223,722,17.86,5,31,53.27,21,103,0.96,0,5,0.00,0,0,0.00,0,0
17,6,2020,2013.94,0,3394,75.80,0,124,242.82,0,455,8.41,0,21,277.89,0,474,11.32,0,25,247.99,0,420,10.23,0,25,270.71,0,504,9.66,0,24,262.49,0,446,10.94,0,21,236.77,0,422,8.33,0,20,430.36,0,712,15.99,0,30,44.91,0,85,0.93,0,4,0.00,0,0,0.00,0,0
18,6,2020,2137.11,1006,3417,82.39,39,121,255.08,99,440,9.48,3,24,309.52,146,500,12.88,1,25,276.48,140,417,10.93,1,22,276.68,99,499,8.48,2,19,261.41,101,447,11.68,2,22,260.31,118,453,9.53,2,17,451.72,216,712,18.45,6,31,45.90,15,84,0.96,0,4,0.00,0,0,0.00,0,0
19,6,2020,2261.70,1057,3559,85.37,39,131,268.46,115,475,9.07,1,22,302.42,130,445,12.73,3,24,295.55,139,451,10.57,2,22,302.00,130,533,9.69,2,20,286.66,102,494,11.61,2,24,281.63,140,471,11.13,5,21,469.07,199,706,18.93,7,32,55.92,18,106,1.63,0,7,0.00,0,0,0.00,0,0
20,6,2020,2653.56,1347,3689,92.88,48,136,328.41,153,513,11.06,4,20,356.93,178,517,13.18,4,25,326.72,175,482,11.34,4,21,358.65,156,537,10.44,1,21,343.81,143,496,14.97,6,24,321.22,162,495,10.38,1,19,558.15,291,790,19.90,6,34,59.68,24,91,1.61,0,6,0.00,0,0,0.00,0,0
21,6,2020,2689.43,1418,3872,94.91,56,135,323.90,154,497,10.53,4,21,367.85,175,554,13.10,3,24,335.68,181,485,11.92,4,24,361.66,150,539,11.79,3,21,343.12,157,505,14.39,5,28,336.55,189,474,10.20,2,19,560.09,298,818,21.22,10,40,60.58,20,98,1.77,0,7,0.00,0,0,0.00,0,0
22,6,2020,2185.61,996,3461,78.99,36,118,259.24,88,436,8.36,2,16,309.03,140,481,11.45,5,22,275.66,139,433,10.11,2,24,297.83,127,523,9.97,2,22,266.31,96,463,11.53,2,25,264.64,125,470,8.32,3,15,463.55,207,760,17.46,7,27,49.36,20,86,1.79,0,7,0.00,0,0,0.00,0,0
23,6,2020,1876.09,0,3278,69.03,0,113,233.17,0,482,8.58,0,22,265.68,0,475,9.85,0,21,226.93,0,384,8.47,0,20,246.31,0,477,8.44,0,17,229.01,0,426,10.06,0,25,233.85,0,447,8.56,0,21,397.76,0,684,13.87,0,28,43.39,0,85,1.19,0,5,0.00,0,0,0.00,0,0
24,6,2020,2287.80,1017,3791,79.85,41,131,235.15,110,390,8.72,2,16,267.23,132,403,12.14,5,22,232.76,139,332,9.01,2,17,244.97,109,407,7.94,0,15,231.33,103,374,9.58,2,21,235.06,136,406,7.98,2,16,418.78,213,647,16.24,5,33,45.94,20,81,1.28,0,5,376.57,0,823,6.96,0,24
25,6,2020,2300.07,1111,3703,78.01,38,120,208.36,71,371,7.64,2,16,245.91,108,425,10.05,2,21,208.18,110,316,8.35,1,16,229.95,87,429,7.93,1,17,216.78,81,412,9.00,2,18,219.56,118,388,8.30,1,21,394.61,197,638,14.38,5,27,40.27,16,77,0.94,0,6,536.43,233,760,11.42,3,29
26,6,2020,2431.71,1146,3816,83.93,43,132,225.84,91,400,7.67,0,18,255.72,109,397,11.28,3,21,226.92,110,356,9.44,3,18,249.24,103,465,8.16,1,16,235.57,92,408,9.78,2,22,233.10,118,385,8.13,2,17,412.15,188,632,15.11,6,28,41.67,17,74,1.29,0,6,551.51,253,824,13.07,3,30
27,6,2020,2894.93,1410,4045,97.76,53,145,287.08,115,459,8.41,1,21,303.35,147,445,11.83,4,22,280.49,147,411,10.62,3,20,305.00,122,478,10.26,2,22,281.73,111,408,11.71,4,23,288.13,162,426,10.38,2,19,478.51,237,720,17.69,7,31,46.62,23,86,1.46,0,6,624.02,274,932,15.40,4,31
28,6,2020,2966.28,1486,4354,98.84,62,133,294.42,111,474,9.26,1,18,308.70,147,497,12.47,4,23,287.22,162,430,10.75,3,18,312.76,136,467,9.50,2,18,290.37,116,445,11.10,4,19,293.89,150,443,9.69,4,17,508.89,256,758,17.72,8,28,47.84,22,78,1.90,0,9,622.18,293,969,16.46,6,30
29,6,2020,2347.76,1118,3764,85.60,33,125,218.10,79,414,8.59,3,20,249.73,93,424,10.80,2,21,229.23,129,326,7.92,2,18,250.76,107,429,8.44,1,16,232.80,91,427,8.85,0,19,228.25,115,401,8.72,3,16,392.23,201,622,16.14,7,27,43.01,16,79,1.74,0,6,503.65,215,729,14.41,3,30
30,6,2020,1972.90,0,3473,76.96,0,136,182.98,0,331,7.36,0,21,215.15,0,397,10.67,0,25,195.25,0,323,7.08,0,17,196.41,0,390,6.65,0,18,195.31,0,382,8.39,0,20,187.50,0,358,7.36,0,16,339.18,0,609,13.85,0,27,35.83,0,82,1.12,0,5,425.31,0,749,14.48,0,36
1,7,2020,2257.83,1036,3596,88.31,45,140,209.83,78,378,8.52,1,17,246.11,110,393,10.48,4,20,227.84,123,347,9.20,1,19,215.48,84,380,7.81,0,19,223.68,79,397,9.79,2,20,218.51,109,363,8.16,1,16,389.35,170,639,15.64,5,28,36.44,15,72,1.28,0,5,490.60,218,725,17.42,5,35
2,7,2020,2304.89,1014,3724,86.24,36,134,210.71,64,373,9.03,2,19,244.31,91,399,9.91,1,24,230.76,96,365,9.22,1,18,224.11,89,403,7.64,1,18,210.98,74,396,8.78,2,17,229.76,95,408,8.47,1,17,421.81,183,677,14.70,5,28,44.42,17,80,1.03,0,5,488.03,226,733,17.45,5,35
3,7,2020,2562.95,1129,3635,94.64,37,139,249.94,85,411,10.86,2,22,264.69,108,394,11.43,1,22,259.39,135,360,9.78,3,17,265.22,112,401,8.65,1,17,236.16,86,369,9.73,0,22,256.22,118,374,8.60,2,19,466.36,217,709,16.89,5,29,44.84,17,85,0.89,0,4,520.15,225,744,17.81,4,34
4,7,2020,2680.58,1390,3682,98.08,50,133,255.99,109,383,10.11,2,18,286.42,151,430,11.40,3,20,272.86,160,374,10.32,4,20,272.88,130,384,9.56,1,22,258.58,104,385,10.12,2,21,264.36,105,346,9.61,1,20,486.76,244,707,15.18,6,29,49.07,22,80,1.31,0,5,533.66,264,731,20.45,6,32
5,7,2020,2810.63,1368,4114,100.97,47,146,273.91,114,429,10.17,3,21,309.77,138,482,11.65,3,24,281.04,155,421,10.52,2,19,297.49,122,431,10.78,1,21,267.23,103,419,11.37,3,23,273.85,139,395,9.39,2,19,512.31,256,776,16.37,6,29,58.89,29,113,1.13,0,4,536.15,212,800,19.58,9,34
6,7,2020,2250.56,1067,3563,85.51,41,129,215.00,79,399,7.72,0,17,237.21,111,391,12.03,3,24,216.86,107,332,7.86,1,16,234.91,115,391,7.47,0,18,212.28,65,384,9.06,0,21,225.57,99,374,8.27,2,15,418.34,198,638,14.66,3,28,44.90,18,79,0.62,0,3,445.47,221,661,17.81,5,34
7,7,2020,2204.14,1076,3459,88.23,36,133,206.40,86,361,7.02,1,16,239.71,96,404,12.35,4,26,213.50,107,331,8.55,1,19,218.80,100,365,8.04,1,16,213.57,78,362,8.46,0,16,223.08,102,406,7.95,2,18,422.70,198,652,16.53,3,35,43.89,17,77,1.08,0,4,422.49,0,678,18.24,0,34
8,7,2020,2004.21,0,3473,82.64,0,137,196.49,0,357,8.17,0,19,217.33,0,393,10.23,0,28,190.96,0,318,8.22,0,17,201.09,0,375,6.31,0,17,204.04,0,391,7.50,0,18,202.56,0,382,7.07,0,14,375.83,0,642,16.45,0,34,35.73,0,73,1.07,0,4,380.16,0,640,17.62,0,35
9,7,2020,2132.56,990,3400,88.32,39,129,200.19,75,357,7.41,2,14,237.51,97,397,11.39,3,26,209.64,108,324,9.57,2,17,214.14,88,385,7.48,1,15,198.57,65,334,8.87,0,21,217.05,108,382,7.26,1,20,408.59,185,653,16.68,7,30,42.53,19,73,1.16,0,5,404.35,159,622,18.51,6,34
10,7,2020,2267.84,1050,3584,87.25,41,135,218.23,93,375,7.68,0,15,262.54,103,438,10.92,3,21,231.12,113,357,8.71,2,23,233.34,101,403,7.36,2,16,208.25,83,345,8.40,1,21,228.98,109,394,8.64,3,15,423.68,186,675,16.81,4,33,44.67,14,90,0.83,0,6,417.03,174,622,17.91,7,32
11,7,2020,2690.25,1332,3670,98.42,48,144,261.51,100,395,9.40,2,18,301.47,146,459,12.35,3,23,273.90,147,368,9.95,3,19,284.71,126,479,8.56,2,19,255.49,93,432,9.98,3,19,286.84,150,445,9.88,4,18,501.91,246,702,17.94,8,29,53.76,21,85,1.36,0,5,470.66,212,633,19.00,4,34
12,7,2020,2714.95,1445,3882,101.92,58,140,259.73,98,416,9.31,4,17,303.10,150,443,13.60,5,25,275.23,150,410,10.60,4,19,286.29,136,427,9.36,1,21,263.24,119,402,10.34,2,21,296.97,153,426,9.95,4,17,494.86,256,709,17.95,7,31,56.61,28,88,1.24,0,5,478.92,244,729,19.56,6,35
13,7,2020,2158.61,1004,3462,88.23,45,126,198.63,72,352,8.62,2,16,239.41,107,394,10.28,3,26,220.18,116,325,8.78,0,16,228.68,91,392,7.18,1,14,210.05,80,359,9.24,1,21,222.60,105,398,8.16,2,17,400.83,180,658,17.15,7,28,45.15,15,81,1.55,0,5,393.09,170,616,17.27,5,36
14,7,2020,2134.85,1042,3413,85.41,44,126,207.39,88,346,8.35,2,15,250.06,127,407,10.50,3,19,214.05,108,328,7.90,2,16,217.89,104,392,6.50,1,16,204.54,78,356,10.01,1,21,225.62,106,384,7.47,1,16,398.20,179,626,15.83,6,26,46.30,14,89,1.27,0,4,370.81,159,580,17.58,6,33
15,7,2020,1818.29,0,3287,72.39,0,118,183.41,0,376,6.48,0,15,214.55,0,365,7.75,0,16,192.30,0,312,7.95,0,20,189.35,0,373,5.86,0,16,177.20,0,333,7.98,0,17,195.76,0,412,6.73,0,16,344.57,0,622,14.35,0,28,17.42,0,65,0.59,0,7,303.73,0,530,14.70,0,30
16,7,2020,1282.18,0,3148,49.08,0,114,129.43,0,319,4.29,0,13,143.69,0,404,5.68,0,17,134.56,0,340,5.15,0,15,135.68,0,361,4.24,0,16,128.33,0,358,5.93,0,18,134.01,0,353,4.94,0,15,233.43,0,584,8.55,0,25,32.31,0,84,0.93,0,4,210.74,0,466,9.36,0,30
17,7,2020,2056.87,0,3644,78.70,0,135,207.06,0,417,7.86,0,18,255.08,0,453,9.74,0,16,217.88,0,403,7.75,0,14,210.19,0,431,6.80,0,21,200.28,0,358,8.69,0,18,224.12,0,416,7.50,0,15,385.03,0,648,14.44,0,26,41.36,0,76,1.02,0,4,315.85,0,515,14.90,0,29
18,7,2020,2270.01,1103,3457,82.53,41,124,215.28,0,396,8.08,0,18,295.35,140,419,10.92,3,23,269.43,145,390,9.00,2,20,281.38,112,439,8.05,0,16,261.57,106,402,10.33,3,20,200.64,0,373,6.62,0,15,344.85,0,670,12.47,0,27,39.45,0,84,1.36,0,5,362.06,173,509,15.70,3,32
19,7,2020,2555.38,1331,3881,95.70,55,143,253.58,0,430,9.51,0,18,299.64,135,441,12.01,4,23,281.55,159,444,9.59,1,15,289.22,126,424,9.53,2,19,261.69,118,406,10.33,2,21,287.92,0,414,9.67,0,23,480.66,0,740,17.47,0,30,46.25,0,80,1.01,0,3,354.87,181,617,16.59,6,35
20,7,2020,1703.02,0,2767,69.79,0,126,180.60,0,317,6.88,0,15,210.12,0,325,9.17,0,19,178.36,0,316,6.75,0,14,184.71,0,359,7.24,0,15,164.65,0,322,6.72,0,18,186.66,0,344,7.53,0,15,347.87,0,569,13.27,0,28,36.17,0,68,0.77,0,3,213.86,0,345,11.46,0,22
21,7,2020,1838.90,569,3195,76.50,17,123,190.22,54,344,7.36,0,19,206.75,0,404,8.49,0,18,202.68,84,342,8.24,1,17,198.74,0,362,6.72,0,16,184.43,53,380,8.16,0,17,206.81,75,365,7.78,1,17,372.01,124,630,16.24,4,33,35.45,11,74,1.20,0,5,241.80,75,431,12.31,1,28
22,7,2020,1912.25,949,3349,76.24,29,120,190.22,85,354,6.60,0,16,236.91,106,391,10.02,2,21,208.62,100,356,7.92,1,15,201.95,81,397,6.52,0,16,198.06,71,394,9.08,2,18,211.25,95,423,7.48,0,21,382.49,188,660,14.68,5,27,37.96,18,67,0.77,0,6,244.78,103,410,13.16,5,27
23,7,2020,1959.04,0,3300,79.22,0,124,199.46,0,380,7.37,0,16,244.48,0,420,10.59,0,21,209.45,0,330,8.25,0,15,208.84,0,391,7.77,0,19,195.03,0,334,8.66,0,17,212.95,0,410,7.34,0,17,392.59,0,668,14.46,0,25,42.57,0,74,1.75,0,6,253.67,0,430,13.04,0,30
24,7,2020,2132.50,978,3389,82.44,33,122,204.34,76,357,8.18,0,18,264.97,98,407,10.30,4,24,237.14,104,363,9.55,2,19,236.04,107,425,8.11,1,17,220.40,76,382,8.85,0,19,227.75,106,418,6.81,1,15,408.46,180,646,15.98,5,29,43.10,22,68,1.20,0,6,290.31,129,443,13.46,0,30
25,7,2020,2538.72,1235,3452,98.17,55,143,257.42,111,380,9.38,4,19,303.50,149,438,12.05,3,22,272.34,142,390,10.86,3,21,281.45,101,437,8.82,1,17,266.92,97,376,11.99,4,23,273.88,119,418,8.99,0,19,491.83,243,714,17.80,8,29,46.57,26,72,0.78,0,4,344.79,158,492,17.51,3,30
26,7,2020,2617.40,1212,3916,94.74,50,144,263.85,106,398,8.57,1,18,305.94,151,489,10.53,3,23,281.07,141,437,9.23,2,18,287.12,97,445,9.68,2,20,274.65,98,451,12.97,6,22,291.09,128,432,8.14,1,18,506.09,246,770,19.14,8,36,55.88,27,100,1.58,0,9,351.72,146,523,14.91,1,31
27,7,2020,2091.84,1036,3294,88.26,39,137,207.33,91,376,7.58,2,15,241.68,108,370,11.31,5,21,226.80,120,356,8.61,3,16,228.60,104,392,8.30,0,17,215.91,78,398,10.25,1,25,234.66,108,410,8.03,2,17,403.69,204,629,17.36,7,33,47.82,27,72,1.03,0,4,285.36,127,429,15.78,3,29
28,7,2020,2053.08,943,3345,83.49,35,127,203.54,79,370,7.09,1,16,260.17,116,426,11.58,4,21,218.85,109,320,8.43,1,18,219.49,94,390,7.73,0,19,210.88,74,391,9.68,2,21,227.34,91,405,7.30,1,15,388.48,173,648,15.24,4,30,46.89,21,90,2.06,0,7,277.44,129,445,14.38,4,25
29,7,2020,1941.52,0,3244,78.09,0,123,195.77,0,355,7.00,0,15,232.65,0,373,10.86,0,20,199.96,0,342,7.30,0,19,209.54,0,398,7.39,0,17,204.97,0,390,8.87,0,25,222.66,0,401,6.99,0,18,374.37,0,600,14.48,0,28,44.06,0,80,1.14,0,4,257.54,0,439,14.08,0,27
30,7,2020,2041.93,979,3265,87.60,40,133,201.70,78,363,7.39,0,21,250.92,100,382,11.95,3,23,216.00,122,327,8.54,1,16,218.87,97,379,8.38,1,19,205.30,79,365,9.98,2,20,236.53,109,395,7.68,1,18,398.22,185,639,17.67,7,34,45.17,24,77,1.48,0,5,269.24,124,446,14.53,3,29
31,7,2020,2113.62,997,3263,72.53,0,134,215.81,84,379,6.95,0,18,260.68,103,404,9.34,0,22,218.66,100,345,7.08,0,19,244.05,113,418,6.42,0,16,215.39,85,383,8.97,0,21,238.43,123,389,6.70,0,15,396.79,186,599,14.27,0,29,46.14,23,102,0.89,0,5,277.67,125,423,11.90,0,28
1,8,2020,2455.22,1232,3359,98.82,58,145,263.69,107,389,10.51,4,17,286.08,125,444,11.97,2,21,257.31,128,382,9.86,5,18,291.82,135,481,9.43,2,18,253.10,101,376,12.84,4,24,272.35,133,442,9.16,2,16,450.14,210,638,16.58,8,28,52.64,24,94,1.27,0,5,328.08,158,461,17.20,6,37
